District Name,Market Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Date,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,relative_humidity_2m_max,relative_humidity_2m_min
Jaunpur,Shahganj,Rice,3200,3320,3280,1/1/2025,17.9,8.4,0,0,97,63
Jaunpur,Shahganj,Rice,2650,2800,2720,2/1/2025,18.6,8.4,0,0,97,63
Jaunpur,Shahganj,Rice,3260,3400,3320,3/1/2025,19.5,7.9,0,0,100,69
Jaunpur,Shahganj,Rice,2950,3100,3020,4/1/2025,18.6,8.7,0,0,100,72
Jaunpur,Shahganj,Rice,2450,2530,2500,5/1/2025,18.1,7.1,0,0,100,73
Jaunpur,Shahganj,Rice,3000,3100,3020,6/1/2025,22,11.1,0,0,99,71
Jaunpur,Shahganj,Rice,3170,3230,3200,7/1/2025,19.3,11.2,0,0,98,66
Jaunpur,Shahganj,Rice,3100,3200,3150,8/1/2025,17.4,9.4,0,0,97,61
Jaunpur,Shahganj,Rice,3050,3140,3100,9/1/2025,19.2,7.5,0,0,98,57
Jaunpur,Shahganj,Rice,3100,3200,3150,10/1/2025,19.1,7.4,0,0,96,63
Jaunpur,Shahganj,Rice,3200,3300,3270,11/1/2025,19.8,7.7,0,0,100,64
Jaunpur,Shahganj,Rice,3100,3200,3150,12/1/2025,21,11.1,0.2,0.2,96,75
Jaunpur,Shahganj,Rice,3300,3400,3350,13-01-2025,20.6,11.4,0,0,100,67
Jaunpur,Shahganj,Rice,3150,3230,3180,14-01-2025,20.8,10.3,0,0,97,57
Jaunpur,Shahganj,Rice,3140,3210,3170,15-01-2025,20.3,8.8,0,0,100,61
Jaunpur,Shahganj,Rice,3200,3350,3240,16-01-2025,19.7,8.2,0,0,100,64
Jaunpur,Shahganj,Rice,2750,2900,2810,17-01-2025,21.3,11,0,0,98,58
Jaunpur,Shahganj,Rice,3360,3400,3380,18-01-2025,20.7,10.3,0,0,96,62
Jaunpur,Shahganj,Rice,3200,3320,3280,19-01-2025,20.7,8.9,0,0,97,60
Jaunpur,Shahganj,Rice,3150,3250,3170,20-01-2025,24,12.6,0,0,93,62
Jaunpur,Shahganj,Rice,3385,3435,3410,21-01-2025,23.6,13.4,0,0,96,61
Jaunpur,Shahganj,Rice,3375,3425,3400,22-01-2025,23.6,11.3,0,0,95,63
Jaunpur,Shahganj,Rice,3330,3380,3360,23-01-2025,24,10.8,0,0,100,60
Jaunpur,Shahganj,Rice,3150,3250,3200,24-01-2025,23.4,12.7,0,0,95,56
Jaunpur,Shahganj,Rice,3200,3300,3240,25-01-2025,21.5,10.9,0,0,84,53
Jaunpur,Shahganj,Rice,3330,3380,3355,26-01-2025,20.9,8.7,0,0,93,55
Jaunpur,Shahganj,Rice,2900,3000,2940,27-01-2025,21.1,8.9,0,0,95,53
Jaunpur,Shahganj,Rice,3200,3320,3270,28-01-2025,20.9,8.7,0,0,94,55
Jaunpur,Shahganj,Rice,2850,2940,2900,29-01-2025,21.5,8.8,0,0,95,59
Jaunpur,Shahganj,Rice,3300,3350,3330,30-01-2025,23.3,9.4,0,0,100,60
Jaunpur,Shahganj,Rice,3020,3100,3060,31-01-2025,25,9.8,0,0,98,52
Jaunpur,Shahganj,Rice,3285,3340,3310,1/2/2025,25.7,12.1,0,0,96,50
Jaunpur,Shahganj,Rice,3100,3260,3200,2/2/2025,26.2,13,0,0,94,43
Jaunpur,Shahganj,Rice,2900,3050,2950,3/2/2025,25.6,13.3,0,0,90,39
Jaunpur,Shahganj,Rice,2950,3050,3000,4/2/2025,25.7,11.9,0,0,91,41
Jaunpur,Shahganj,Rice,3100,3250,3180,5/2/2025,27.6,15.5,0,0,89,45
Jaunpur,Shahganj,Rice,3150,3300,3210,6/2/2025,23.9,12.7,0,0,73,31
Jaunpur,Shahganj,Rice,2650,2800,2710,7/2/2025,23.2,11.8,0,0,70,34
Jaunpur,Shahganj,Rice,2800,2900,2850,8/2/2025,23.7,10.8,0,0,69,33
Jaunpur,Shahganj,Rice,3200,3300,3230,9/2/2025,25.6,10.8,0,0,80,35
Jaunpur,Shahganj,Rice,2900,3000,2950,10/2/2025,27.3,10.4,0,0,91,32
Jaunpur,Shahganj,Rice,3100,3250,3140,11/2/2025,28,13.4,0,0,85,31
Jaunpur,Shahganj,Rice,3200,3300,3250,12/2/2025,29.2,14.3,0,0,81,30
Jaunpur,Shahganj,Rice,3155,3215,3185,13-02-2025,24.8,13.9,0,0,69,31
Jaunpur,Shahganj,Rice,2900,3050,3000,14-02-2025,25.6,13.2,0,0,57,25
Jaunpur,Shahganj,Rice,3100,3250,3200,15-02-2025,26.8,12.8,0,0,73,35
Jaunpur,Shahganj,Rice,3300,3450,3360,16-02-2025,27.7,13.2,0,0,89,41
Jaunpur,Shahganj,Rice,2970,3100,3020,17-02-2025,27.7,14.7,0,0,90,39
Jaunpur,Shahganj,Rice,3150,3300,3210,18-02-2025,27.9,14,0,0,93,39
Jaunpur,Shahganj,Rice,3200,3300,3260,19-02-2025,27.5,14.5,0,0,92,38
Jaunpur,Shahganj,Rice,3200,3320,3230,20-02-2025,28.8,14.9,0,0,84,34
Jaunpur,Shahganj,Rice,3150,3250,3200,21-02-2025,29.2,15.3,0,0,91,40
Jaunpur,Shahganj,Rice,2650,2750,2700,22-02-2025,28.9,16,0,0,85,35
Jaunpur,Shahganj,Rice,2050,2200,2100,23-02-2025,26.9,14.7,0,0,88,35
Jaunpur,Shahganj,Rice,3200,3350,3280,24-02-2025,27,13.7,0,0,87,35
Jaunpur,Shahganj,Rice,3200,3320,3280,25-02-2025,27,13.3,0,0,85,34
Jaunpur,Shahganj,Rice,2900,3000,2940,26-02-2025,27.3,12.7,0,0,89,33
Jaunpur,Shahganj,Rice,3320,3360,3340,27-02-2025,29.8,14.9,0,0,77,35
Jaunpur,Shahganj,Rice,2900,3000,2940,28-02-2025,30.6,17.1,0,0,87,36
Jaunpur,Shahganj,Rice,3200,3300,3260,1/3/2025,28.7,18.9,0.6,0.6,94,45
Jaunpur,Shahganj,Rice,2750,2850,2800,2/3/2025,31,16.3,0,0,94,30
Jaunpur,Shahganj,Rice,2950,3050,3000,3/3/2025,29.7,16.9,0,0,73,23
Jaunpur,Shahganj,Rice,3300,3400,3360,4/3/2025,30.4,15.7,0,0,83,33
Jaunpur,Shahganj,Rice,2950,3050,3000,5/3/2025,24.9,16.4,0,0,70,28
Jaunpur,Shahganj,Rice,2600,2740,2680,6/3/2025,25.1,13.5,0,0,59,33
Jaunpur,Shahganj,Rice,3060,3200,3100,7/3/2025,28.3,12.6,0,0,80,26
Ludhiana,Ludhiana,Carrot,200,400,300,1/4/2024,28.3,15.7,0,0,76,29
Ludhiana,Ludhiana,Carrot,200,500,300,2/4/2024,29.5,13,0,0,79,26
Ludhiana,Ludhiana,Carrot,200,500,300,3/4/2024,32.3,14.8,0,0,68,22
Ludhiana,Ludhiana,Carrot,200,500,300,4/4/2024,32.9,17.7,0,0,64,20
Ludhiana,Ludhiana,Carrot,200,500,300,5/4/2024,32,15.9,0,0,71,18
Ludhiana,Ludhiana,Carrot,200,500,300,6/4/2024,32.2,14.8,0,0,62,15
Ludhiana,Ludhiana,Carrot,200,500,300,7/4/2024,32.5,14.1,0,0,65,17
Ludhiana,Ludhiana,Carrot,200,500,300,8/4/2024,33.3,15.8,0,0,68,15
Ludhiana,Ludhiana,Carrot,200,500,300,9/4/2024,33.9,15.7,0,0,58,15
Ludhiana,Ludhiana,Carrot,200,500,300,10/4/2024,34.7,16.1,0,0,57,15
Ludhiana,Ludhiana,Carrot,200,500,300,11/4/2024,34.3,18.6,0,0,45,19
Ludhiana,Ludhiana,Carrot,200,500,300,12/4/2024,35.4,16.7,0,0,63,17
Ludhiana,Ludhiana,Carrot,200,500,300,13-04-2024,34.2,20.4,0.7,0.7,68,24
Ludhiana,Ludhiana,Carrot,200,500,300,14-04-2024,31.4,19.8,1.2,1.2,77,33
Ludhiana,Ludhiana,Carrot,200,500,300,15-04-2024,31.3,19.7,12.5,12.5,88,37
Ludhiana,Ludhiana,Carrot,200,500,300,16-04-2024,31.1,18,0.2,0.2,94,37
Ludhiana,Ludhiana,Carrot,200,500,300,17-04-2024,32.5,16.6,0,0,80,18
Ludhiana,Ludhiana,Carrot,200,500,300,18-04-2024,32.6,18.4,0,0,60,29
Ludhiana,Ludhiana,Carrot,200,500,300,19-04-2024,33.8,21.1,5.4,5.4,67,29
Ludhiana,Ludhiana,Carrot,200,500,300,20-04-2024,32.6,18.8,1.6,1.6,78,28
Ludhiana,Ludhiana,Carrot,200,500,300,21-04-2024,34.4,19,0,0,71,16
Ludhiana,Ludhiana,Carrot,200,500,300,22-04-2024,35.2,17.9,0,0,78,18
Ludhiana,Ludhiana,Carrot,200,500,300,23-04-2024,33.8,19.9,0,0,52,17
Ludhiana,Ludhiana,Carrot,200,500,300,24-04-2024,34.9,19.7,0.1,0.1,61,21
Ludhiana,Ludhiana,Carrot,200,500,300,25-04-2024,37,18.5,0,0,61,14
Ludhiana,Ludhiana,Carrot,200,500,300,26-04-2024,38.5,21.7,0,0,53,12
Ludhiana,Ludhiana,Carrot,200,500,300,27-04-2024,34.8,22.3,1.6,1.6,53,19
Ludhiana,Ludhiana,Carrot,200,500,300,28-04-2024,34.6,20.4,0,0,63,22
Ludhiana,Ludhiana,Carrot,200,500,300,29-04-2024,29.4,21.5,1.2,1.2,57,33
Ludhiana,Ludhiana,Carrot,200,500,300,30-04-2024,32.9,16.7,0,0,72,17
Ludhiana,Ludhiana,Carrot,200,600,300,1/5/2024,29.1,14.8,0,0,77,23
Ludhiana,Ludhiana,Carrot,200,600,300,2/5/2024,32.9,16,0,0,64,19
Ludhiana,Ludhiana,Carrot,200,600,300,3/5/2024,36.3,17.7,0,0,49,14
Ludhiana,Ludhiana,Carrot,200,600,300,4/5/2024,38.6,22.3,0,0,53,14
Ludhiana,Ludhiana,Carrot,200,600,400,5/5/2024,37.8,21.9,0,0,49,16
Ludhiana,Ludhiana,Carrot,200,600,400,6/5/2024,38.9,22.8,0,0,49,15
Ludhiana,Ludhiana,Carrot,200,600,400,7/5/2024,40.2,23.4,0,0,41,12
Ludhiana,Ludhiana,Carrot,200,600,400,8/5/2024,39.2,23.1,0,0,49,19
Ludhiana,Ludhiana,Carrot,200,600,400,9/5/2024,38.4,26,0,0,57,20
Ludhiana,Ludhiana,Carrot,200,600,400,10/5/2024,37.4,25.1,0.4,0.4,82,28
Ludhiana,Ludhiana,Carrot,200,600,400,11/5/2024,36.1,22.6,0.8,0.8,83,25
Ludhiana,Ludhiana,Carrot,200,600,400,12/5/2024,34,23.3,0.5,0.5,73,29
Ludhiana,Ludhiana,Carrot,200,600,400,13-05-2024,38.3,22,0,0,60,13
Ludhiana,Ludhiana,Carrot,200,600,400,14-05-2024,38.3,21.5,0,0,54,14
Ludhiana,Ludhiana,Carrot,200,600,400,15-05-2024,40.8,21.9,0,0,37,12
Ludhiana,Ludhiana,Carrot,200,600,400,16-05-2024,41.5,22.6,0,0,44,13
Ludhiana,Ludhiana,Carrot,200,600,400,17-05-2024,42.6,24.3,0,0,43,13
Ludhiana,Ludhiana,Carrot,200,600,400,18-05-2024,42.9,24.6,0,0,42,13
Ludhiana,Ludhiana,Carrot,200,600,400,19-05-2024,43.5,25.4,0,0,39,11
Ludhiana,Ludhiana,Carrot,200,600,400,20-05-2024,42.1,25.4,0,0,37,14
Ludhiana,Ludhiana,Carrot,200,600,400,21-05-2024,42.1,25.8,0,0,34,14
Ludhiana,Ludhiana,Carrot,200,600,400,22-05-2024,40.5,26.2,0,0,52,18
Ludhiana,Ludhiana,Carrot,200,600,400,23-05-2024,40,28.4,0,0,58,25
Ludhiana,Ludhiana,Carrot,200,700,400,24-05-2024,40.5,29.1,0.3,0.3,59,20
Ludhiana,Ludhiana,Carrot,200,700,400,25-05-2024,43.3,26.1,0,0,50,13
Ludhiana,Ludhiana,Carrot,200,700,400,26-05-2024,44.3,25.8,0,0,41,12
Ludhiana,Ludhiana,Carrot,200,700,400,27-05-2024,44.4,27.3,0,0,38,7
Ludhiana,Ludhiana,Carrot,200,700,400,28-05-2024,44.9,25.8,0,0,30,7
Ludhiana,Ludhiana,Carrot,200,700,400,29-05-2024,45.2,25.9,0,0,23,7
Ludhiana,Ludhiana,Carrot,200,700,400,30-05-2024,45.3,26.9,0,0,27,5
Ludhiana,Ludhiana,Carrot,200,700,400,31-05-2024,44.4,26.4,0,0,27,7
Ludhiana,Ludhiana,Carrot,200,700,400,1/6/2024,44.4,27.5,0,0,26,7
Ludhiana,Ludhiana,Carrot,200,700,400,2/6/2024,42.8,26.8,0,0,50,12
Ludhiana,Ludhiana,Carrot,300,700,500,3/6/2024,44.2,26.8,0,0,30,12
Ludhiana,Ludhiana,Carrot,300,700,500,4/6/2024,42.4,29.2,0,0,25,14
Ludhiana,Ludhiana,Carrot,300,700,500,5/6/2024,40.2,27.5,2,2,59,17
Ludhiana,Ludhiana,Carrot,300,700,500,6/6/2024,38.6,23.5,1.2,1.2,77,25
Ludhiana,Ludhiana,Carrot,300,700,500,7/6/2024,40.4,25.5,0,0,60,18
Ludhiana,Ludhiana,Carrot,300,700,500,8/6/2024,38.4,25.1,0,0,48,19
Ludhiana,Ludhiana,Carrot,300,800,500,9/6/2024,40.9,24.8,0,0,51,12
Ludhiana,Ludhiana,Carrot,300,800,500,10/6/2024,41.5,24.8,0,0,38,12
Ludhiana,Ludhiana,Carrot,300,800,500,11/6/2024,42.2,25.7,0,0,44,11
Ludhiana,Ludhiana,Carrot,300,800,500,12/6/2024,44.1,26.6,0,0,35,9
Ludhiana,Ludhiana,Carrot,300,800,500,13-06-2024,44.3,27.9,0,0,40,11
Ludhiana,Ludhiana,Carrot,300,800,500,14-06-2024,43.3,29.7,0,0,39,12
Ludhiana,Ludhiana,Carrot,300,800,500,15-06-2024,43.6,27.9,0,0,38,15
Ludhiana,Ludhiana,Carrot,300,800,500,16-06-2024,44.2,30.1,0,0,44,16
Ludhiana,Ludhiana,Carrot,300,800,500,17-06-2024,44.5,29.1,0,0,49,15
Ludhiana,Ludhiana,Carrot,300,800,500,18-06-2024,44.1,30.3,0,0,48,16
Ludhiana,Ludhiana,Carrot,300,800,500,19-06-2024,42.4,30.1,0,0,52,17
Ludhiana,Ludhiana,Carrot,300,900,700,20-06-2024,37.9,24.6,0.1,0.1,83,35
Ludhiana,Ludhiana,Carrot,300,900,700,21-06-2024,35.6,26.3,5.3,5.3,73,41
Ludhiana,Ludhiana,Carrot,300,900,700,22-06-2024,37.9,25.9,0,0,81,30
Ludhiana,Ludhiana,Carrot,300,900,700,23-06-2024,38.7,27,0,0,67,26
Ludhiana,Ludhiana,Carrot,300,900,700,24-06-2024,40.7,29.4,0.4,0.4,63,26
Ludhiana,Ludhiana,Carrot,300,1000,700,25-06-2024,40,29.6,0,0,72,28
Ludhiana,Ludhiana,Carrot,300,1100,700,26-06-2024,39.1,30.9,0.2,0.2,66,38
Ludhiana,Ludhiana,Carrot,300,1100,700,27-06-2024,35.3,26.8,13.1,13.1,92,52
Ludhiana,Ludhiana,Carrot,300,1100,700,28-06-2024,37.1,28,0,0,81,44
Ludhiana,Ludhiana,Carrot,300,1100,700,29-06-2024,35.6,28.3,0.5,0.5,79,50
Ludhiana,Ludhiana,Carrot,300,1100,700,30-06-2024,38.6,27.8,0.7,0.7,82,42
Ludhiana,Ludhiana,Carrot,300,1100,700,1/7/2024,37.2,26.7,1.6,1.6,91,50
Ludhiana,Ludhiana,Carrot,300,1100,700,2/7/2024,37.3,26,5.3,5.3,95,51
Ludhiana,Ludhiana,Carrot,300,1100,700,3/7/2024,35.7,25.3,15.2,15.2,97,62
Ludhiana,Ludhiana,Carrot,300,1100,700,4/7/2024,31.7,25.4,13.7,13.7,93,68
Ludhiana,Ludhiana,Carrot,300,1100,700,5/7/2024,32.7,26.3,0.4,0.4,91,63
Ludhiana,Ludhiana,Carrot,300,1100,700,6/7/2024,32.1,25.5,0.3,0.3,87,64
Ludhiana,Ludhiana,Carrot,300,1100,700,7/7/2024,31.7,25.5,1.5,1.5,94,63
Ludhiana,Ludhiana,Carrot,300,1100,700,8/7/2024,32.3,25.8,0.4,0.4,90,62
Ludhiana,Ludhiana,Carrot,400,800,600,9/7/2024,34.7,25.2,0,0,92,56
Ludhiana,Ludhiana,Carrot,400,800,600,10/7/2024,34.6,26.6,1.8,1.8,94,58
Ludhiana,Ludhiana,Carrot,400,800,600,11/7/2024,35.7,27.4,0.1,0.1,96,53
Ludhiana,Ludhiana,Carrot,400,800,600,12/7/2024,35.4,26.2,0,0,92,55
Ludhiana,Ludhiana,Carrot,400,800,600,13-07-2024,34.2,24,2.7,2.7,96,54
Ludhiana,Ludhiana,Carrot,400,800,600,14-07-2024,34,25.8,0,0,93,56
Ludhiana,Ludhiana,Carrot,400,800,600,15-07-2024,35.6,26.9,0,0,89,53
Ludhiana,Ludhiana,Carrot,400,800,600,16-07-2024,35.7,28.1,0.3,0.3,85,56
Ludhiana,Ludhiana,Carrot,400,800,600,17-07-2024,35.5,28.1,0.5,0.5,84,56
Ludhiana,Ludhiana,Carrot,400,800,600,18-07-2024,35.8,27.1,0.3,0.3,90,57
Ludhiana,Ludhiana,Carrot,400,800,600,19-07-2024,36.3,27.1,0.3,0.3,92,51
Ludhiana,Ludhiana,Carrot,400,800,600,20-07-2024,36.4,26.9,1,1,88,51
Ludhiana,Ludhiana,Carrot,400,800,600,21-07-2024,36.9,28.1,0.3,0.3,83,51
Ludhiana,Ludhiana,Carrot,400,800,600,22-07-2024,35.1,27.1,3.9,3.9,92,62
Ludhiana,Ludhiana,Carrot,400,800,600,23-07-2024,34.9,25,15.4,15.4,97,58
Ludhiana,Ludhiana,Carrot,400,800,600,24-07-2024,33.9,26.6,8.6,8.6,91,61
Ludhiana,Ludhiana,Carrot,400,800,600,25-07-2024,34.6,27,0.9,0.9,90,63
Ludhiana,Ludhiana,Carrot,400,800,600,26-07-2024,34.9,26.4,1.7,1.7,95,61
Ludhiana,Ludhiana,Carrot,400,800,600,27-07-2024,34.9,26.9,2.7,2.7,95,64
Ludhiana,Ludhiana,Carrot,400,800,600,28-07-2024,34.5,28.1,0.1,0.1,94,63
Ludhiana,Ludhiana,Carrot,400,800,600,29-07-2024,34.6,27.9,5.9,5.9,93,62
Ludhiana,Ludhiana,Carrot,400,800,600,30-07-2024,36.3,27.3,1.5,1.5,96,58
Ludhiana,Ludhiana,Carrot,400,800,600,31-07-2024,35.9,26.9,8.2,8.2,98,61
Ludhiana,Ludhiana,Carrot,400,900,600,1/8/2024,27.9,25.1,23.8,23.8,96,85
Ludhiana,Ludhiana,Carrot,400,900,600,2/8/2024,33.7,25.1,0.9,0.9,98,64
Ludhiana,Ludhiana,Carrot,400,900,600,3/8/2024,33,26.9,6,6,90,66
Ludhiana,Ludhiana,Carrot,400,900,600,4/8/2024,33.1,26.9,0.5,0.5,89,59
Ludhiana,Ludhiana,Carrot,400,900,600,5/8/2024,33.1,26.8,1.4,1.4,91,64
Ludhiana,Ludhiana,Carrot,400,900,600,6/8/2024,33.7,26.9,0.1,0.1,87,60
Ludhiana,Ludhiana,Carrot,400,900,600,7/8/2024,32.1,25.8,1.8,1.8,91,67
Ludhiana,Ludhiana,Carrot,400,900,600,8/8/2024,32.8,25.1,0.6,0.6,96,63
Ludhiana,Ludhiana,Carrot,400,900,600,9/8/2024,32.8,25.9,0,0,92,63
Ludhiana,Ludhiana,Carrot,400,900,600,10/8/2024,33.6,26,0.4,0.4,94,63
Ludhiana,Ludhiana,Carrot,400,900,600,11/8/2024,31.4,25.6,2.5,2.5,96,71
Ludhiana,Ludhiana,Carrot,400,900,600,12/8/2024,33.2,25.3,1.3,1.3,94,60
Ludhiana,Ludhiana,Carrot,400,900,600,13-08-2024,33,25.8,0.6,0.6,94,64
Ludhiana,Ludhiana,Carrot,500,800,600,14-08-2024,33.5,26.6,3.4,3.4,91,61
Ludhiana,Ludhiana,Carrot,500,800,600,15-08-2024,33,26.8,8.8,8.8,97,63
Ludhiana,Ludhiana,Carrot,500,800,600,16-08-2024,34.4,25.9,14.7,14.7,97,61
Ludhiana,Ludhiana,Carrot,500,800,600,17-08-2024,31.6,25.2,7,7,98,69
Ludhiana,Ludhiana,Carrot,500,800,600,18-08-2024,32.8,25.6,3.3,3.3,99,69
Ludhiana,Ludhiana,Carrot,500,800,600,19-08-2024,32.1,25.3,8.9,8.9,98,68
Ludhiana,Ludhiana,Carrot,500,800,600,20-08-2024,32.2,24.3,12.8,12.8,98,69
Ludhiana,Ludhiana,Carrot,500,800,600,21-08-2024,32.8,25,0.8,0.8,99,63
Ludhiana,Ludhiana,Carrot,500,800,600,22-08-2024,33.1,25.2,0.7,0.7,97,61
Ludhiana,Ludhiana,Carrot,500,800,600,23-08-2024,32.8,24.5,6.9,6.9,97,63
Ludhiana,Ludhiana,Carrot,500,800,600,24-08-2024,32.9,24.1,4.8,4.8,97,66
Ludhiana,Ludhiana,Carrot,500,900,700,25-08-2024,33.3,25.8,1.5,1.5,96,60
Ludhiana,Ludhiana,Carrot,500,1100,800,26-08-2024,33.5,26,0.8,0.8,94,57
Ludhiana,Ludhiana,Carrot,500,1100,800,27-08-2024,33,25.6,3.3,3.3,92,60
Ludhiana,Ludhiana,Carrot,500,1100,800,28-08-2024,31.6,25,4.2,4.2,94,68
Ludhiana,Ludhiana,Carrot,500,1100,800,29-08-2024,27.3,24,13.7,13.7,94,80
Ludhiana,Ludhiana,Carrot,500,1200,800,30-08-2024,32,23.9,7.9,7.9,95,68
Ludhiana,Ludhiana,Carrot,500,1200,800,31-08-2024,33.8,25.1,0,0,97,58
Ludhiana,Ludhiana,Carrot,500,1200,800,1/9/2024,33.9,25.3,0,0,94,58
Ludhiana,Ludhiana,Carrot,500,1200,800,2/9/2024,31.5,24.6,9.9,9.9,95,68
Ludhiana,Ludhiana,Carrot,500,1200,800,3/9/2024,32.9,25.3,4.9,4.9,95,61
Ludhiana,Ludhiana,Carrot,500,1200,800,4/9/2024,31.5,24.9,3.9,3.9,96,64
Ludhiana,Ludhiana,Carrot,500,1200,800,5/9/2024,31.4,23.7,1.8,1.8,99,64
Ludhiana,Ludhiana,Carrot,500,1200,800,6/9/2024,32.6,23.4,2.7,2.7,97,57
Ludhiana,Ludhiana,Carrot,500,1200,800,7/9/2024,30.3,23.5,39.4,39.4,99,71
Ludhiana,Ludhiana,Carrot,500,1200,800,8/9/2024,32.5,24.2,0.1,0.1,100,60
Ludhiana,Ludhiana,Carrot,500,1200,800,9/9/2024,33.1,25.2,1.2,1.2,95,63
Ludhiana,Ludhiana,Carrot,500,1300,900,10/9/2024,31,25.8,7.7,7.7,97,68
Ludhiana,Ludhiana,Carrot,500,1300,900,11/9/2024,33.1,24.8,0,0,99,56
Ludhiana,Ludhiana,Carrot,500,1300,900,12/9/2024,33.8,24.1,0,0,97,55
Ludhiana,Ludhiana,Carrot,500,1300,900,13-09-2024,31.5,23.4,1.1,1.1,100,64
Ludhiana,Ludhiana,Carrot,500,1400,900,14-09-2024,32,22.7,0.9,0.9,96,62
Ludhiana,Ludhiana,Carrot,500,1400,900,15-09-2024,32.9,23.1,0,0,99,50
Ludhiana,Ludhiana,Carrot,500,1400,900,16-09-2024,33.9,22.6,0,0,97,44
Ludhiana,Ludhiana,Carrot,500,1400,900,17-09-2024,33.9,23.3,0.4,0.4,86,50
Ludhiana,Ludhiana,Carrot,500,1400,1000,18-09-2024,32.7,23,2.4,2.4,96,55
Ludhiana,Ludhiana,Carrot,500,1500,900,19-09-2024,28.7,23.5,4.7,4.7,91,67
Ludhiana,Ludhiana,Carrot,500,1500,900,20-09-2024,33.4,21.8,0,0,90,50
Ludhiana,Ludhiana,Carrot,500,1500,900,21-09-2024,34.6,23.6,0,0,90,44
Ludhiana,Ludhiana,Carrot,500,1500,1100,22-09-2024,35.4,25.7,0,0,90,47
Ludhiana,Ludhiana,Carrot,500,1500,1100,23-09-2024,36.5,25.9,0,0,87,44
Ludhiana,Ludhiana,Carrot,500,1500,1100,24-09-2024,36.4,25.9,0,0,84,45
Ludhiana,Ludhiana,Carrot,500,1700,1100,25-09-2024,35.2,26.6,0.4,0.4,88,52
Ludhiana,Ludhiana,Carrot,600,1100,900,26-09-2024,30.7,24.4,6.5,6.5,94,64
Ludhiana,Ludhiana,Carrot,600,1200,900,27-09-2024,32.9,22.4,1.7,1.7,93,53
Ludhiana,Ludhiana,Carrot,600,1200,900,28-09-2024,32.8,23.8,0,0,95,49
Ludhiana,Ludhiana,Carrot,600,1200,900,29-09-2024,33.2,23.3,0,0,94,47
Ludhiana,Ludhiana,Carrot,600,1200,900,30-09-2024,34.1,22.2,0,0,92,46
Ludhiana,Ludhiana,Carrot,600,1200,900,1/10/2024,34.6,23,0,0,96,47
Ludhiana,Ludhiana,Carrot,600,1300,1200,2/10/2024,35.8,22.6,0,0,96,38
Ludhiana,Ludhiana,Carrot,600,1700,1100,3/10/2024,36.1,22.2,0,0,92,33
Ludhiana,Ludhiana,Carrot,600,1700,1100,4/10/2024,36,22.7,0,0,88,33
Ludhiana,Ludhiana,Carrot,600,1700,1100,5/10/2024,35.2,22.8,1.3,1.3,83,38
Ludhiana,Ludhiana,Carrot,600,1700,1100,6/10/2024,33.5,22.6,0.7,0.7,85,38
Ludhiana,Ludhiana,Carrot,600,1800,1100,7/10/2024,33.8,20.7,0,0,90,33
Ludhiana,Ludhiana,Carrot,600,1800,1100,8/10/2024,33.5,22.2,0,0,82,34
Ludhiana,Ludhiana,Carrot,600,1800,1200,9/10/2024,33.9,20.5,0,0,95,29
Ludhiana,Ludhiana,Carrot,600,2000,1200,10/10/2024,33.8,19.9,0,0,78,23
Ludhiana,Ludhiana,Carrot,600,2000,1200,11/10/2024,33.1,18.7,0,0,81,29
Ludhiana,Ludhiana,Carrot,600,2000,1200,12/10/2024,33.2,19.1,0,0,76,26
Ludhiana,Ludhiana,Carrot,600,2000,1200,13-10-2024,33,19.8,0,0,81,29
Ludhiana,Ludhiana,Carrot,600,2000,1200,14-10-2024,32.4,19.4,0,0,77,30
Ludhiana,Ludhiana,Carrot,600,2000,1400,15-10-2024,32.9,20.3,0,0,69,29
Ludhiana,Ludhiana,Carrot,600,2200,1400,16-10-2024,33.4,20.1,0,0,74,29
Ludhiana,Ludhiana,Carrot,600,2200,1400,17-10-2024,33.7,18.5,0,0,84,31
Ludhiana,Ludhiana,Carrot,600,2200,1400,18-10-2024,33.5,17.9,0,0,94,31
Ludhiana,Ludhiana,Carrot,600,2400,1200,19-10-2024,33,19.9,0,0,84,34
Ludhiana,Ludhiana,Carrot,600,2600,1200,20-10-2024,32.5,18.9,0,0,92,35
Ludhiana,Ludhiana,Carrot,600,2600,1500,21-10-2024,31.8,19,0,0,94,38
Ludhiana,Ludhiana,Carrot,600,2600,1500,22-10-2024,31.7,19.3,0,0,94,38
Ludhiana,Ludhiana,Carrot,600,2600,1500,23-10-2024,32.3,19.3,0,0,94,32
Ludhiana,Ludhiana,Carrot,600,2600,1500,24-10-2024,32.7,18.8,0,0,90,29
Ludhiana,Ludhiana,Carrot,600,2600,1500,25-10-2024,31.8,18.4,0,0,92,33
Ludhiana,Ludhiana,Carrot,600,2600,1500,26-10-2024,32.5,17.8,0,0,88,37
Ludhiana,Ludhiana,Carrot,600,2600,1500,27-10-2024,32.2,18.3,0,0,95,41
Ludhiana,Ludhiana,Carrot,600,2600,1500,28-10-2024,32,19.2,0,0,96,39
Ludhiana,Ludhiana,Carrot,600,3500,1500,29-10-2024,32.8,19.6,0,0,96,37
Ludhiana,Ludhiana,Carrot,600,3500,1500,30-10-2024,32.8,18.8,0,0,94,36
